type,year,term,subject,monndai,img,coices,correct,kaisetu,topic
normal,2021,後期,法規,"次の記述は、海上移動業務の無線局の主任無線従事者の講習について述べたものである。電波法施行規則（第34条の7）の規定に照らし、（　A　）～（　C　）に入れるべき最も適切な字句の組合せを下の1から4までのうちから一つ選べ。

① 免許人は、主任無線従事者を選任したときは、当該主任無線従事者に選任の日から（　A　）以内に（　B　）に関し総務大臣の行う講習を受けさせなければならない。
② 免許人は、①の講習を受けた主任無線従事者にその講習を受けた日から（　C　）以内に講習を受けさせなければならない。当該講習を受けた日以降についても同様とする。",,,,,
normal,2021,後期,法規,海上移動業務の無線局の運用に関する次の記述のうち、電波法（第52条から第54条まで、第56条及び第57条）の規定に照らし、これらの規定に定めるところに適合しないものはどれか。下の1から4までのうちから一つ選べ。,,1　無線局は、他の無線局又は電波天文業務の用に供する受信設備その他の総務省令で定める受信設備（無線局のものを除く。）で総務大臣が指定するものにその運用を阻害するような混信その他の妨害を与えないように運用しなければならない。ただし、遭難通信、緊急通信、安全通信又は非常通信については、この限りでない。｜2　無線局を運用する場合においては、無線設備の設置場所、識別信号、電波の型式、周波数及び空中線電力は、免許状に記載されたところによらなければならない。ただし、遭難通信、緊急通信又は安全通信については、この限りでない。｜3　無線局は、免許状に記載された目的又は通信の相手方若しくは通信事項の範囲を超えて運用してはならない。ただし、遭難通信、緊急通信、安全通信、非常通信、放送の受信その他総務省令で定める通信については、この限りでない。｜4　無線局は、無線設備の機器の試験又は調整を行うために運用するときは、なるべく擬似空中線回路を使用しなければならない。,,,
normal,2021,後期,法規,海上移動業務の無線局の聴守義務に関する次の記述のうち、電波法（第65条）及び無線局運用規則（第42条から第43条の2まで及び第44条の2）の規定に照らし、これらの規定に定めるところに適合しないものはどれか。下の1から4までのうちから一つ選べ。,,"1　海岸局にあっては、F3E電波156.8MHzの指定を受けているものは、その運用義務時間中、その周波数で聴守をしなければならない。｜2　デジタル選択呼出装置を施設している船舶局及び海岸局であって、F1B電波2,187.5kHz及びF2B電波156.525MHzの指定を受けているものは、常時、これらの周波数で聴守をしなければならない。｜3　船舶局であって電波法第33条の規定によりナブテックス受信機を備えるものは、F1B電波518kHz又は424kHzで聴守をしなければならない。｜4　F3E電波156.65MHz及び156.8MHzの指定を受けている船舶局は、その船舶の航行中常時、これらの周波数で聴守をしなければならない。",,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,一般通信方法における無線通信の原則に関する次の記述のうち、無線局運用規則（第10条）の規定に照らし、この規定に定めるところに適合しないものはどれか。下の1から4までのうちから一つ選べ。,,1　無線通信を行うときは、暗語を使用してはならない。｜2　無線通信を行うときは、自局の識別信号を付して、その出所を明らかにしなければならない。｜3　必要のない無線通信は、これを行ってはならない。｜4　無線通信に使用する用語は、できる限り簡潔でなければならない,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
normal,2021,後期,法規,,,,,,
